sentence_id,text,language,ground_truth,predicted,gt_entities,pred_entities
200,सीमा धरानको मेडिकल कलेज जाँच गर्दैछिन्।,Standard Nepali,"{""entities"": [{""text"": ""सीमा"", ""type"": ""PER""}, {""text"": ""धरान"", ""type"": ""LOC""}, {""text"": ""मेडिकल कलेज"", ""type"": ""ORG""}]}","{""entities"": [{""text"": ""धरान"", ""type"": ""LOC""}, {""text"": ""मेडिकल कलेज"", ""type"": ""ORG""}]}","{'entities': [{'text': 'सीमा', 'type': 'PER'}, {'text': 'धरान', 'type': 'LOC'}, {'text': 'मेडिकल कलेज', 'type': 'ORG'}]}","{'entities': [{'text': 'धरान', 'type': 'LOC'}, {'text': 'मेडिकल कलेज', 'type': 'ORG'}]}"
201,दैलेख मध्यपहाडी क्षेत्रमा अवस्थित जिल्ला हो।,Standard Nepali,"{""entities"": [{""text"": ""दैलेख"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""दैलेख"", ""type"": ""LOC""}, {""text"": ""मध्यपहाडी"", ""type"": ""LOC""}]}","{'entities': [{'text': 'दैलेख', 'type': 'LOC'}]}","{'entities': [{'text': 'दैलेख', 'type': 'LOC'}, {'text': 'मध्यपहाडी', 'type': 'LOC'}]}"
202,कञ्चनपुर सुदूरपश्चिमको तराई भागमा पर्छ।,Standard Nepali,"{""entities"": [{""text"": ""कञ्चनपुर"", ""type"": ""LOC""}, {""text"": ""सुदूरपश्चिम"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""कञ्चनपुर"", ""type"": ""LOC""}, {""text"": ""सुदूरपश्चिम"", ""type"": ""LOC""}]}","{'entities': [{'text': 'कञ्चनपुर', 'type': 'LOC'}, {'text': 'सुदूरपश्चिम', 'type': 'LOC'}]}","{'entities': [{'text': 'कञ्चनपुर', 'type': 'LOC'}, {'text': 'सुदूरपश्चिम', 'type': 'LOC'}]}"
203,घोडाघोडी ताल पर्यटकीय आकर्षणको केन्द्र हो।,Standard Nepali,"{""entities"": [{""text"": ""घोडाघोडी ताल"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""घोडाघोडी ताल"", ""type"": ""LOC""}]}","{'entities': [{'text': 'घोडाघोडी ताल', 'type': 'LOC'}]}","{'entities': [{'text': 'घोडाघोडी ताल', 'type': 'LOC'}]}"
204,अछाम पहाडी भू–संरचनाले परिचित छ।,Standard Nepali,"{""entities"": [{""text"": ""अछाम"", ""type"": ""LOC""}]}","{""entities"": []}","{'entities': [{'text': 'अछाम', 'type': 'LOC'}]}",{'entities': []}
205,रिडी धार्मिक स्नानका लागि प्रसिद्ध स्थान हो।,Standard Nepali,"{""entities"": [{""text"": ""रिडी"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""रिडी"", ""type"": ""LOC""}]}","{'entities': [{'text': 'रिडी', 'type': 'LOC'}]}","{'entities': [{'text': 'रिडी', 'type': 'LOC'}]}"
206,तानसेन दरबार ऐतिहासिक महत्व बोकेको संरचना हो।,Standard Nepali,"{""entities"": [{""text"": ""तानसेन दरबार"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""तानसेन"", ""type"": ""LOC""}, {""text"": ""दरबार"", ""type"": ""MISC""}]}","{'entities': [{'text': 'तानसेन दरबार', 'type': 'LOC'}]}","{'entities': [{'text': 'तानसेन', 'type': 'LOC'}, {'text': 'दरबार', 'type': 'MISC'}]}"
207,हुम्ला नेपालको सबैभन्दा दुर्गम जिल्लामध्ये एक हो।,Standard Nepali,"{""entities"": [{""text"": ""हुम्ला"", ""type"": ""LOC""}, {""text"": ""नेपाल"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""हुम्ला"", ""type"": ""LOC""}, {""text"": ""नेपाल"", ""type"": ""LOC""}]}","{'entities': [{'text': 'हुम्ला', 'type': 'LOC'}, {'text': 'नेपाल', 'type': 'LOC'}]}","{'entities': [{'text': 'हुम्ला', 'type': 'LOC'}, {'text': 'नेपाल', 'type': 'LOC'}]}"
208,कोशी नदी पूर्वी नेपालमा बग्ने प्रमुख नदी हो।,Standard Nepali,"{""entities"": [{""text"": ""कोशी नदी"", ""type"": ""LOC""}, {""text"": ""नेपाल"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""कोशी नदी"", ""type"": ""LOC""}, {""text"": ""पूर्वी नेपाल"", ""type"": ""LOC""}]}","{'entities': [{'text': 'कोशी नदी', 'type': 'LOC'}, {'text': 'नेपाल', 'type': 'LOC'}]}","{'entities': [{'text': 'कोशी नदी', 'type': 'LOC'}, {'text': 'पूर्वी नेपाल', 'type': 'LOC'}]}"
209,मनाङ हिमाली पर्यटनका लागि परिचित छ।,Standard Nepali,"{""entities"": [{""text"": ""मनाङ"", ""type"": ""LOC""}]}","{""entities"": []}","{'entities': [{'text': 'मनाङ', 'type': 'LOC'}]}",{'entities': []}
210,बागमती नदी काठमाडौँ उपत्यकाबाट बग्छ।,Standard Nepali,"{""entities"": [{""text"": ""बागमती नदी"", ""type"": ""LOC""}, {""text"": ""काठमाडौँ उपत्यका"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""बागमती नदी"", ""type"": ""LOC""}, {""text"": ""काठमाडौँ उपत्यका"", ""type"": ""LOC""}]}","{'entities': [{'text': 'बागमती नदी', 'type': 'LOC'}, {'text': 'काठमाडौँ उपत्यका', 'type': 'LOC'}]}","{'entities': [{'text': 'बागमती नदी', 'type': 'LOC'}, {'text': 'काठमाडौँ उपत्यका', 'type': 'LOC'}]}"
211,पर्सा राष्ट्रिय निकुञ्ज तराई क्षेत्रमा अवस्थित छ।,Standard Nepali,"{""entities"": [{""text"": ""पर्सा राष्ट्रिय निकुञ्ज"", ""type"": ""LOC""}, {""text"": ""तराई"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""पर्सा राष्ट्रिय निकुञ्ज"", ""type"": ""LOC""}]}","{'entities': [{'text': 'पर्सा राष्ट्रिय निकुञ्ज', 'type': 'LOC'}, {'text': 'तराई', 'type': 'LOC'}]}","{'entities': [{'text': 'पर्सा राष्ट्रिय निकुञ्ज', 'type': 'LOC'}]}"
212,ललिता निवास काठमाडौँको ऐतिहासिक क्षेत्र हो।,Standard Nepali,"{""entities"": [{""text"": ""ललिता निवास"", ""type"": ""LOC""}, {""text"": ""काठमाडौँ"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""ललिता निवास"", ""type"": ""LOC""}, {""text"": ""काठमाडौँ"", ""type"": ""LOC""}]}","{'entities': [{'text': 'ललिता निवास', 'type': 'LOC'}, {'text': 'काठमाडौँ', 'type': 'LOC'}]}","{'entities': [{'text': 'ललिता निवास', 'type': 'LOC'}, {'text': 'काठमाडौँ', 'type': 'LOC'}]}"
213,चौतारा सिन्धुपाल्चोक जिल्लाको सदरमुकाम हो।,Standard Nepali,"{""entities"": [{""text"": ""चौतारा"", ""type"": ""LOC""}, {""text"": ""सिन्धुपाल्चोक"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""चौतारा"", ""type"": ""LOC""}, {""text"": ""सिन्धुपाल्चोक"", ""type"": ""LOC""}]}","{'entities': [{'text': 'चौतारा', 'type': 'LOC'}, {'text': 'सिन्धुपाल्चोक', 'type': 'LOC'}]}","{'entities': [{'text': 'चौतारा', 'type': 'LOC'}, {'text': 'सिन्धुपाल्चोक', 'type': 'LOC'}]}"
214,अमरगढी डडेलधुराको प्रमुख सहर हो।,Standard Nepali,"{""entities"": [{""text"": ""अमरगढी"", ""type"": ""LOC""}, {""text"": ""डडेलधुरा"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""अमरगढी"", ""type"": ""LOC""}, {""text"": ""डडेलधुरा"", ""type"": ""LOC""}]}","{'entities': [{'text': 'अमरगढी', 'type': 'LOC'}, {'text': 'डडेलधुरा', 'type': 'LOC'}]}","{'entities': [{'text': 'अमरगढी', 'type': 'LOC'}, {'text': 'डडेलधुरा', 'type': 'LOC'}]}"
215,अरुण नदी पूर्वी हिमाली क्षेत्रबाट बग्छ।,Standard Nepali,"{""entities"": [{""text"": ""अरुण नदी"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""अरुण नदी"", ""type"": ""LOC""}, {""text"": ""पूर्वी हिमाली क्षेत्र"", ""type"": ""LOC""}]}","{'entities': [{'text': 'अरुण नदी', 'type': 'LOC'}]}","{'entities': [{'text': 'अरुण नदी', 'type': 'LOC'}, {'text': 'पूर्वी हिमाली क्षेत्र', 'type': 'LOC'}]}"
216,गोक्यो ताल सगरमाथा क्षेत्रभित्र पर्छ।,Standard Nepali,"{""entities"": [{""text"": ""गोक्यो ताल"", ""type"": ""LOC""}, {""text"": ""सगरमाथा"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""गोक्यो ताल"", ""type"": ""LOC""}, {""text"": ""सगरमाथा"", ""type"": ""LOC""}]}","{'entities': [{'text': 'गोक्यो ताल', 'type': 'LOC'}, {'text': 'सगरमाथा', 'type': 'LOC'}]}","{'entities': [{'text': 'गोक्यो ताल', 'type': 'LOC'}, {'text': 'सगरमाथा', 'type': 'LOC'}]}"
217,किमाथांका नेपाल–चीन सिमानामा अवस्थित छ।,Standard Nepali,"{""entities"": [{""text"": ""किमाथांका"", ""type"": ""LOC""}, {""text"": ""नेपाल"", ""type"": ""LOC""}, {""text"": ""चीन"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""नेपाल"", ""type"": ""LOC""}, {""text"": ""चीन"", ""type"": ""LOC""}]}","{'entities': [{'text': 'किमाथांका', 'type': 'LOC'}, {'text': 'नेपाल', 'type': 'LOC'}, {'text': 'चीन', 'type': 'LOC'}]}","{'entities': [{'text': 'नेपाल', 'type': 'LOC'}, {'text': 'चीन', 'type': 'LOC'}]}"
218,बारपाक भूकम्पपछिको पुनर्निर्माणका लागि चिनिन्छ।,Standard Nepali,"{""entities"": [{""text"": ""बारपाक"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""बारपाक"", ""type"": ""LOC""}, {""text"": ""भूकम्प"", ""type"": ""MISC""}, {""text"": ""चिनिन्छ"", ""type"": ""MISC""}]}","{'entities': [{'text': 'बारपाक', 'type': 'LOC'}]}","{'entities': [{'text': 'बारपाक', 'type': 'LOC'}, {'text': 'भूकम्प', 'type': 'MISC'}, {'text': 'चिनिन्छ', 'type': 'MISC'}]}"
219,महाभारत पर्वतमाला नेपालको मध्य भागमा फैलिएको छ।,Standard Nepali,"{""entities"": [{""text"": ""महाभारत पर्वतमाला"", ""type"": ""LOC""}, {""text"": ""नेपाल"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""महाभारत"", ""type"": ""MISC""}, {""text"": ""नेपाल"", ""type"": ""LOC""}]}","{'entities': [{'text': 'महाभारत पर्वतमाला', 'type': 'LOC'}, {'text': 'नेपाल', 'type': 'LOC'}]}","{'entities': [{'text': 'महाभारत', 'type': 'MISC'}, {'text': 'नेपाल', 'type': 'LOC'}]}"
220,कुस्मा बजार पर्वत जिल्लाको व्यापारिक केन्द्र हो।,Standard Nepali,"{""entities"": [{""text"": ""कुस्मा बजार"", ""type"": ""LOC""}, {""text"": ""पर्वत"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""कुस्मा बजार"", ""type"": ""LOC""}, {""text"": ""पर्वत"", ""type"": ""LOC""}]}","{'entities': [{'text': 'कुस्मा बजार', 'type': 'LOC'}, {'text': 'पर्वत', 'type': 'LOC'}]}","{'entities': [{'text': 'कुस्मा बजार', 'type': 'LOC'}, {'text': 'पर्वत', 'type': 'LOC'}]}"
221,राष्ट्रपति दिपा खनालले नयाँ शिक्षा नीति सार्वजनिक गरे।,Standard Nepali,"{""entities"": [{""text"": ""राष्ट्रपति"", ""type"": ""PER""}, {""text"": ""दिपा खनाल"", ""type"": ""PER""}]}","{""entities"": [{""text"": ""दिपा खनाल"", ""type"": ""PER""}]}","{'entities': [{'text': 'राष्ट्रपति', 'type': 'PER'}, {'text': 'दिपा खनाल', 'type': 'PER'}]}","{'entities': [{'text': 'दिपा खनाल', 'type': 'PER'}]}"
222,प्रधानमन्त्री शेरबहादुर देउवाले आर्थिक सुधार कार्यक्रममा सहभागी भए।,Standard Nepali,"{""entities"": [{""text"": ""प्रधानमन्त्री"", ""type"": ""PER""}, {""text"": ""शेरबहादुर देउवा"", ""type"": ""PER""}]}","{""entities"": [{""text"": ""शेरबहादुर देउवा"", ""type"": ""PER""}]}","{'entities': [{'text': 'प्रधानमन्त्री', 'type': 'PER'}, {'text': 'शेरबहादुर देउवा', 'type': 'PER'}]}","{'entities': [{'text': 'शेरबहादुर देउवा', 'type': 'PER'}]}"
223,काठमाडौंमा नयाँ अन्तर्राष्ट्रिय व्यापार मेला सुरु भएको छ।,Standard Nepali,"{""entities"": [{""text"": ""काठमाडौं"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""काठमाडौं"", ""type"": ""LOC""}]}","{'entities': [{'text': 'काठमाडौं', 'type': 'LOC'}]}","{'entities': [{'text': 'काठमाडौं', 'type': 'LOC'}]}"
