sentence_id,text,language,ground_truth,predicted,gt_entities,pred_entities
198,मनिष ललितपुरको दरबार स्क्वायर घुम्दैछ।,Achhami Dialect,"{""entities"": [{""text"": ""मनिष"", ""type"": ""PER""}, {""text"": ""ललितपुर"", ""type"": ""LOC""}, {""text"": ""दरबार स्क्वायर"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""मनिष"", ""type"": ""PER""}, {""text"": ""ललितपुर"", ""type"": ""LOC""}, {""text"": ""दरबार स्क्वायर"", ""type"": ""LOC""}]}","{'entities': [{'text': 'मनिष', 'type': 'PER'}, {'text': 'ललितपुर', 'type': 'LOC'}, {'text': 'दरबार स्क्वायर', 'type': 'LOC'}]}","{'entities': [{'text': 'मनिष', 'type': 'PER'}, {'text': 'ललितपुर', 'type': 'LOC'}, {'text': 'दरबार स्क्वायर', 'type': 'LOC'}]}"
199,अजय भक्तपुरको भक्तपुर दरबार भ्रमणमा छ।,Achhami Dialect,"{""entities"": [{""text"": ""अजय"", ""type"": ""PER""}, {""text"": ""भक्तपुर"", ""type"": ""LOC""}, {""text"": ""भक्तपुर दरबार"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""अजय"", ""type"": ""PER""}, {""text"": ""भक्तपुर"", ""type"": ""LOC""}, {""text"": ""भक्तपुर दरबार"", ""type"": ""LOC""}]}","{'entities': [{'text': 'अजय', 'type': 'PER'}, {'text': 'भक्तपुर', 'type': 'LOC'}, {'text': 'भक्तपुर दरबार', 'type': 'LOC'}]}","{'entities': [{'text': 'अजय', 'type': 'PER'}, {'text': 'भक्तपुर', 'type': 'LOC'}, {'text': 'भक्तपुर दरबार', 'type': 'LOC'}]}"
200,सीमा धरानको मेडिकल कलेज जाँच गर्दैछ।,Achhami Dialect,"{""entities"": [{""text"": ""सीमा"", ""type"": ""PER""}, {""text"": ""धरान"", ""type"": ""LOC""}, {""text"": ""मेडिकल कलेज"", ""type"": ""ORG""}]}","{""entities"": [{""text"": ""धरान"", ""type"": ""LOC""}, {""text"": ""मेडिकल कलेज"", ""type"": ""ORG""}]}","{'entities': [{'text': 'सीमा', 'type': 'PER'}, {'text': 'धरान', 'type': 'LOC'}, {'text': 'मेडिकल कलेज', 'type': 'ORG'}]}","{'entities': [{'text': 'धरान', 'type': 'LOC'}, {'text': 'मेडिकल कलेज', 'type': 'ORG'}]}"
201,दैलेख मध्यपहाडी ठौरमा भयाको  जिल्ला हो।,Achhami Dialect,"{""entities"": [{""text"": ""दैलेख"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""दैलेख"", ""type"": ""LOC""}, {""text"": ""मध्यपहाडी ठौर"", ""type"": ""LOC""}]}","{'entities': [{'text': 'दैलेख', 'type': 'LOC'}]}","{'entities': [{'text': 'दैलेख', 'type': 'LOC'}, {'text': 'मध्यपहाडी ठौर', 'type': 'LOC'}]}"
202,कञ्चनपुर सुदूरपश्चिमको तराई भागमा पड्दो छ ।,Achhami Dialect,"{""entities"": [{""text"": ""कञ्चनपुर"", ""type"": ""LOC""}, {""text"": ""सुदूरपश्चिम"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""कञ्चनपुर"", ""type"": ""LOC""}, {""text"": ""सुदूरपश्चिम"", ""type"": ""LOC""}]}","{'entities': [{'text': 'कञ्चनपुर', 'type': 'LOC'}, {'text': 'सुदूरपश्चिम', 'type': 'LOC'}]}","{'entities': [{'text': 'कञ्चनपुर', 'type': 'LOC'}, {'text': 'सुदूरपश्चिम', 'type': 'LOC'}]}"
203,घोडाघोडी ताल पर्यटकले घुमनै पर्न्या ठौर हो।,Achhami Dialect,"{""entities"": [{""text"": ""घोडाघोडी ताल"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""घोडाघोडी ताल"", ""type"": ""LOC""}]}","{'entities': [{'text': 'घोडाघोडी ताल', 'type': 'LOC'}]}","{'entities': [{'text': 'घोडाघोडी ताल', 'type': 'LOC'}]}"
204,अछाम पाहाड  भू–संरचनाले जान्याको छ।,Achhami Dialect,"{""entities"": [{""text"": ""अछाम"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""अछाम"", ""type"": ""LOC""}, {""text"": ""पाहाड"", ""type"": ""LOC""}]}","{'entities': [{'text': 'अछाम', 'type': 'LOC'}]}","{'entities': [{'text': 'अछाम', 'type': 'LOC'}, {'text': 'पाहाड', 'type': 'LOC'}]}"
205,रिडी धार्मिक स्नानका लागि जान्याको ठौर  हो।,Achhami Dialect,"{""entities"": [{""text"": ""रिडी"", ""type"": ""LOC""}]}","{""entities"": []}","{'entities': [{'text': 'रिडी', 'type': 'LOC'}]}",{'entities': []}
206,तानसेन दरबार ऐतिहासिक महत्व बोक्याको संरचना हो।,Achhami Dialect,"{""entities"": [{""text"": ""तानसेन दरबार"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""तानसेन"", ""type"": ""LOC""}, {""text"": ""दरबार"", ""type"": ""MISC""}]}","{'entities': [{'text': 'तानसेन दरबार', 'type': 'LOC'}]}","{'entities': [{'text': 'तानसेन', 'type': 'LOC'}, {'text': 'दरबार', 'type': 'MISC'}]}"
207,हुम्ला नेपालको सबैभन्दा दुर्गम जिल्लामध्ये एक हो।,Achhami Dialect,"{""entities"": [{""text"": ""हुम्ला"", ""type"": ""LOC""}, {""text"": ""नेपाल"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""हुम्ला"", ""type"": ""LOC""}, {""text"": ""नेपाल"", ""type"": ""LOC""}]}","{'entities': [{'text': 'हुम्ला', 'type': 'LOC'}, {'text': 'नेपाल', 'type': 'LOC'}]}","{'entities': [{'text': 'हुम्ला', 'type': 'LOC'}, {'text': 'नेपाल', 'type': 'LOC'}]}"
208,कोशी नदी पूर्वी नेपालमा बगन्या प्रमुख घाट हो।,Achhami Dialect,"{""entities"": [{""text"": ""कोशी नदी"", ""type"": ""LOC""}, {""text"": ""नेपाल"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""कोशी नदी"", ""type"": ""LOC""}, {""text"": ""पूर्वी नेपाल"", ""type"": ""LOC""}]}","{'entities': [{'text': 'कोशी नदी', 'type': 'LOC'}, {'text': 'नेपाल', 'type': 'LOC'}]}","{'entities': [{'text': 'कोशी नदी', 'type': 'LOC'}, {'text': 'पूर्वी नेपाल', 'type': 'LOC'}]}"
209,मनाङ हिमाल घुम्न्या लागि चिन्न्याको छ।,Achhami Dialect,"{""entities"": [{""text"": ""मनाङ"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""मनाङ"", ""type"": ""LOC""}, {""text"": ""हिमाल"", ""type"": ""LOC""}]}","{'entities': [{'text': 'मनाङ', 'type': 'LOC'}]}","{'entities': [{'text': 'मनाङ', 'type': 'LOC'}, {'text': 'हिमाल', 'type': 'LOC'}]}"
210,बागमती नदी काठमान्डू उपत्यकाबाट बग्दो छ ।,Achhami Dialect,"{""entities"": [{""text"": ""बागमती नदी"", ""type"": ""LOC""}, {""text"": ""काठमाडौँ उपत्यका"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""बागमती नदी"", ""type"": ""LOC""}, {""text"": ""काठमान्डू"", ""type"": ""LOC""}, {""text"": ""उपत्यका"", ""type"": ""LOC""}]}","{'entities': [{'text': 'बागमती नदी', 'type': 'LOC'}, {'text': 'काठमाडौँ उपत्यका', 'type': 'LOC'}]}","{'entities': [{'text': 'बागमती नदी', 'type': 'LOC'}, {'text': 'काठमान्डू', 'type': 'LOC'}, {'text': 'उपत्यका', 'type': 'LOC'}]}"
211,पर्सा राष्ट्रिय निकुञ्ज तराई क्षेत्रमा पड़दो छ।,Achhami Dialect,"{""entities"": [{""text"": ""पर्सा राष्ट्रिय निकुञ्ज"", ""type"": ""LOC""}, {""text"": ""तराई"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""पर्सा राष्ट्रिय निकुञ्ज"", ""type"": ""LOC""}]}","{'entities': [{'text': 'पर्सा राष्ट्रिय निकुञ्ज', 'type': 'LOC'}, {'text': 'तराई', 'type': 'LOC'}]}","{'entities': [{'text': 'पर्सा राष्ट्रिय निकुञ्ज', 'type': 'LOC'}]}"
212,ललिता निवास काठमाडौँको ऐतिहासिक ठौर हो।,Achhami Dialect,"{""entities"": [{""text"": ""ललिता निवास"", ""type"": ""LOC""}, {""text"": ""काठमाडौँ"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""ललिता निवास"", ""type"": ""LOC""}, {""text"": ""काठमाडौँ"", ""type"": ""LOC""}]}","{'entities': [{'text': 'ललिता निवास', 'type': 'LOC'}, {'text': 'काठमाडौँ', 'type': 'LOC'}]}","{'entities': [{'text': 'ललिता निवास', 'type': 'LOC'}, {'text': 'काठमाडौँ', 'type': 'LOC'}]}"
213,चौतारा सिन्धुपाल्चोक जिल्लाको सदरमुकाम हो।,Achhami Dialect,"{""entities"": [{""text"": ""चौतारा"", ""type"": ""LOC""}, {""text"": ""सिन्धुपाल्चोक"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""चौतारा"", ""type"": ""LOC""}, {""text"": ""सिन्धुपाल्चोक"", ""type"": ""LOC""}]}","{'entities': [{'text': 'चौतारा', 'type': 'LOC'}, {'text': 'सिन्धुपाल्चोक', 'type': 'LOC'}]}","{'entities': [{'text': 'चौतारा', 'type': 'LOC'}, {'text': 'सिन्धुपाल्चोक', 'type': 'LOC'}]}"
214,अमरगढी डडेलधुराको प्रमुख सहर हो।,Achhami Dialect,"{""entities"": [{""text"": ""अमरगढी"", ""type"": ""LOC""}, {""text"": ""डडेलधुरा"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""अमरगढी"", ""type"": ""LOC""}, {""text"": ""डडेलधुरा"", ""type"": ""LOC""}]}","{'entities': [{'text': 'अमरगढी', 'type': 'LOC'}, {'text': 'डडेलधुरा', 'type': 'LOC'}]}","{'entities': [{'text': 'अमरगढी', 'type': 'LOC'}, {'text': 'डडेलधुरा', 'type': 'LOC'}]}"
215,अरुण नदी पूर्वी हिमालको  ठौर देखि बग्दो छ ।,Achhami Dialect,"{""entities"": [{""text"": ""अरुण नदी"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""अरुण नदी"", ""type"": ""LOC""}, {""text"": ""पूर्वी हिमाल"", ""type"": ""LOC""}]}","{'entities': [{'text': 'अरुण नदी', 'type': 'LOC'}]}","{'entities': [{'text': 'अरुण नदी', 'type': 'LOC'}, {'text': 'पूर्वी हिमाल', 'type': 'LOC'}]}"
216,गोक्यो ताल सगरमाथा क्षेत्रभित्र पड्डो छ ।,Achhami Dialect,"{""entities"": [{""text"": ""गोक्यो ताल"", ""type"": ""LOC""}, {""text"": ""सगरमाथा"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""गोक्यो ताल"", ""type"": ""LOC""}, {""text"": ""सगरमाथा"", ""type"": ""LOC""}]}","{'entities': [{'text': 'गोक्यो ताल', 'type': 'LOC'}, {'text': 'सगरमाथा', 'type': 'LOC'}]}","{'entities': [{'text': 'गोक्यो ताल', 'type': 'LOC'}, {'text': 'सगरमाथा', 'type': 'LOC'}]}"
217,किमाथांका नेपाल–चीन सिमानामा छ।,Achhami Dialect,"{""entities"": [{""text"": ""किमाथांका"", ""type"": ""LOC""}, {""text"": ""नेपाल"", ""type"": ""LOC""}, {""text"": ""चीन"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""नेपाल"", ""type"": ""LOC""}, {""text"": ""चीन"", ""type"": ""LOC""}]}","{'entities': [{'text': 'किमाथांका', 'type': 'LOC'}, {'text': 'नेपाल', 'type': 'LOC'}, {'text': 'चीन', 'type': 'LOC'}]}","{'entities': [{'text': 'नेपाल', 'type': 'LOC'}, {'text': 'चीन', 'type': 'LOC'}]}"
218,बारपाक भूकम्पपछि पुनर्निर्माणका लागि चिन्याको छ ।,Achhami Dialect,"{""entities"": [{""text"": ""बारपाक"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""बारपाक"", ""type"": ""LOC""}, {""text"": ""चिन्या"", ""type"": ""MISC""}]}","{'entities': [{'text': 'बारपाक', 'type': 'LOC'}]}","{'entities': [{'text': 'बारपाक', 'type': 'LOC'}, {'text': 'चिन्या', 'type': 'MISC'}]}"
219,महाभारत पर्वतमाला नेपालको बिच भागमा फैल्याको छ।,Achhami Dialect,"{""entities"": [{""text"": ""महाभारत पर्वतमाला"", ""type"": ""LOC""}, {""text"": ""नेपाल"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""महाभारत"", ""type"": ""MISC""}, {""text"": ""नेपाल"", ""type"": ""LOC""}]}","{'entities': [{'text': 'महाभारत पर्वतमाला', 'type': 'LOC'}, {'text': 'नेपाल', 'type': 'LOC'}]}","{'entities': [{'text': 'महाभारत', 'type': 'MISC'}, {'text': 'नेपाल', 'type': 'LOC'}]}"
220,कुस्मा बजार पर्वत जिल्लाको व्यापारिक ठौर हो।,Achhami Dialect,"{""entities"": [{""text"": ""कुस्मा बजार"", ""type"": ""LOC""}, {""text"": ""पर्वत"", ""type"": ""LOC""}]}","{""entities"": [{""text"": ""कुस्मा बजार"", ""type"": ""LOC""}, {""text"": ""पर्वत"", ""type"": ""LOC""}]}","{'entities': [{'text': 'कुस्मा बजार', 'type': 'LOC'}, {'text': 'पर्वत', 'type': 'LOC'}]}","{'entities': [{'text': 'कुस्मा बजार', 'type': 'LOC'}, {'text': 'पर्वत', 'type': 'LOC'}]}"
